Hora,T1,T2,T3,Pressao,Empuxo,Falhas
14:15:43,2525,2525,3300,0,-791,10
14:15:43,2525,2550,3300,0,-787,10
14:15:44,2575,2575,3275,0,-744,10
14:15:44,2575,2575,3275,0,-556,10
14:15:44,2550,2550,3275,150,-589,10
14:15:45,2550,2525,3225,27,-647,10
14:15:45,2550,2500,3300,90,-689,10
14:15:45,2550,2575,3300,0,-725,11
14:15:45,2575,2550,3300,0,-771,11
14:15:46,2550,2575,3300,0,-487,11
14:15:46,2550,2500,3300,0,170,11
14:15:46,2550,2475,3250,0,168,11
14:15:47,2525,2550,3300,130,168,11
14:15:47,2550,2575,3300,27,-242,11
14:15:47,2575,2525,3300,0,-546,11
14:15:47,2525,2575,3300,48,-560,11
14:15:48,2575,2550,3300,0,-561,11
14:15:48,2525,2525,3300,0,-560,11
14:15:48,2500,2575,3275,130,-561,11
14:15:48,2550,2525,3300,5,-561,11
14:15:49,2550,2525,3300,130,-560,11
14:15:49,2575,2550,3250,0,-561,11
14:15:49,2550,2600,3300,0,-561,11
14:15:50,2550,2600,3325,0,-561,11
14:15:50,2550,2550,3300,0,-561,11
14:15:50,2550,2600,3300,0,-561,11
14:15:51,2525,2550,3300,0,-561,11
14:15:51,2525,2550,3275,0,-561,11
14:15:51,2525,2575,3300,130,-562,11
14:15:51,2525,2600,3275,0,-29,11
14:15:52,2525,2625,3250,0,-553,11
14:15:52,2550,2500,3325,169,-554,11
14:15:52,2525,2675,3325,0,-563,12
14:15:52,2550,2650,3325,27,-563,12
14:15:53,2600,2600,3275,0,-563,12
14:15:53,2600,2625,3325,0,-563,12
14:15:53,2525,2650,3300,0,-575,12
14:15:53,2550,3975,3300,150,-756,12
14:15:54,2500,0,3275,0,-581,12
14:15:54,2525,0,3250,0,-291,12
14:15:54,2525,0,3300,27,77,12
14:15:54,2550,0,3225,0,35,12
14:15:55,2575,0,3250,0,23,12
14:15:55,2550,0,3300,69,16,12
14:15:55,2525,4875,3300,0,11,12
14:15:56,2550,0,3275,0,8,12
14:15:56,2525,0,3275,169,4,12
14:15:56,2525,0,3300,90,2,12
14:15:57,2525,0,3250,0,1,12
14:15:57,2500,0,3275,0,0,12
14:15:57,2550,0,3275,0,-1,12
14:15:57,2575,0,3275,27,-1,12
14:15:58,2575,0,3250,0,-2,12
14:15:58,2550,0,3275,130,-3,12
14:15:58,2550,0,3250,27,-3,12
14:15:59,2525,0,3275,0,-4,12
14:15:59,2525,0,3275,169,-4,12
14:15:59,2550,0,3275,0,-5,12
14:15:59,2550,0,3300,0,-5,12
14:16:00,2550,0,3250,0,-5,12
14:16:00,2500,0,3275,69,-5,12
14:16:00,2550,0,3300,0,-6,13
14:16:01,2525,0,3275,48,-6,13
14:16:01,2575,0,3275,0,-6,13
14:16:01,2525,0,3275,0,-6,13
14:16:01,2550,0,3275,0,-6,13
14:16:02,2575,0,3325,0,-6,13
14:16:02,2575,0,3275,0,-6,13
14:16:02,2575,0,3275,0,-6,13
14:16:02,2550,0,3250,0,-6,13
14:16:03,2550,0,3300,0,-6,13
14:16:03,2575,0,3275,0,-6,13
14:16:03,2575,0,3296,0,-6,13
14:16:04,2550,0,3275,0,-6,14
14:16:04,2550,0,3300,48,-6,14
14:16:04,2500,0,3225,0,-6,14
14:16:04,2550,0,3275,0,-7,14
14:16:05,2575,0,3275,0,-6,14
14:16:05,2575,0,3275,0,-7,14
14:16:05,2550,0,3275,0,-7,15
14:16:06,2550,0,3275,48,-7,15
14:16:06,2575,0,3275,169,-7,15
14:16:06,2550,0,3275,0,-582,15
14:16:06,2550,0,3300,0,55,16
14:16:07,2575,0,3275,0,34,16
14:16:07,2525,0,3250,0,23,16
14:16:07,2575,0,3250,150,14,16
14:16:07,2500,0,3250,0,10,16
14:16:08,2550,0,3250,0,7,16
14:16:08,2550,0,3275,0,4,16
14:16:08,2525,0,3300,0,2,16
14:16:09,2525,0,3225,0,0,16
14:16:09,2600,0,3275,130,0,16
14:16:09,2575,0,3275,169,-1,16
14:16:09,2575,0,3275,0,-2,17
14:16:10,2550,0,3275,0,-3,17
14:16:10,2525,0,3275,0,-3,17
14:16:10,2550,0,3225,0,-4,17
14:16:10,2525,0,3275,169,-5,18
14:16:11,2550,0,3250,0,-5,18
14:16:11,2550,0,3250,0,-5,18
14:16:11,2575,0,3250,5,-5,18
14:16:11,2575,0,3275,0,-6,19
14:16:12,2575,0,3250,0,-6,19
14:16:12,2575,0,3275,0,-6,19
14:16:12,2550,0,3250,0,-6,19
14:16:13,2550,2475,3250,0,-6,20
14:16:13,2550,2425,3250,5,-6,20
14:16:13,2575,2450,3275,110,-6,20
14:16:13,2525,2425,3275,0,-6,20
14:16:14,2525,26275,3250,110,-6,20
14:16:14,2550,24539,3250,0,-6,20
14:16:14,2575,2600,3275,110,-6,20
14:16:15,2600,2750,3275,110,-6,20
14:16:15,2500,0,3275,27,-7,21
14:16:15,2500,0,3250,0,-6,21
14:16:15,2575,2425,3275,0,-6,21
14:16:16,2575,2475,3275,169,-7,21
14:16:16,2575,2450,3225,0,-7,21
14:16:16,2500,2475,3275,90,-7,21
14:16:17,2575,2450,3250,0,-7,21
14:16:17,2575,2475,3275,0,-6,21
14:16:17,2525,2450,3250,0,-7,21
14:16:18,2575,2475,3275,0,-7,21
14:16:18,2575,2475,3275,48,-7,22
14:16:18,2600,2450,3275,0,-7,22
14:16:18,2550,2450,3275,0,-7,22
14:16:19,2575,2450,3250,0,-6,22
14:16:19,2600,2475,3275,90,-7,22
14:16:19,2550,2500,3275,0,-7,22
14:16:20,2575,3714,3225,0,-7,22
14:16:20,2550,0,3225,0,-7,22
14:16:20,2600,2525,3250,0,-7,22
14:16:20,2550,3400,3275,0,-58,22
14:16:21,2550,2400,3250,110,64,22
14:16:21,2550,2500,3275,150,25,23
14:16:21,2525,2450,3250,0,18,23
14:16:22,2550,2475,3275,0,13,23
14:16:22,2475,2425,3275,0,7,23
14:16:22,2550,2475,3250,0,4,23
14:16:22,2550,2475,3275,0,3,23
14:16:23,2525,0,3200,0,1,23
14:16:23,2575,0,3200,150,0,23
14:16:23,2600,0,3275,0,-1,23
14:16:24,2600,3450,3275,0,-1,23
14:16:24,2575,2500,3225,5,-2,23
14:16:24,2575,2475,3225,0,-3,23
14:16:24,2550,2450,3250,90,-111,23
14:16:25,2525,2450,3275,0,-940,23
14:16:25,2575,2500,3275,69,-990,23
14:16:25,2575,2500,3250,69,-986,23
14:16:26,2575,2450,3225,0,-662,23
14:16:26,2550,2475,3225,0,-516,23
14:16:26,2550,2400,3275,0,-518,23
14:16:27,2575,2450,3275,0,-518,23
14:16:27,2600,2450,3250,169,-518,23
14:16:27,2525,2500,3275,0,-516,23
14:16:27,2575,2475,3250,110,-517,24
14:16:28,2525,2500,3225,130,-517,24
14:16:28,2575,2450,3250,0,-517,24
14:16:28,2525,2475,3250,69,-517,24
14:16:28,2575,2500,3200,0,-518,24
14:16:29,2550,2475,3250,0,-472,24
14:16:29,2575,2500,3225,0,-470,24
14:16:29,2575,2500,3300,169,-470,24
14:16:29,2550,2525,3250,130,-467,24
14:16:30,2575,2475,3250,0,-462,24
14:16:30,2525,2450,3250,27,-474,24
14:16:30,2600,2475,3275,0,-489,24
14:16:31,2575,2525,3250,0,-490,24
14:16:31,2575,2525,3250,0,-493,24
14:16:31,2575,2500,3225,110,-493,24
14:16:31,2600,2475,3250,0,-490,24
